Pulsar,ATNF Period (s),ATNF Pdot,ATNF Spin Frequency (Hz),ATNF Fdot,ATNF DM,ATNF B_surf (G),ATNF B_LC (G),ATNF E_dot (ergs/s),ANTF Binary (type),Model,Probability Best,Min freq (MHz),Max freq (MHz),N data flux,Bandwidth fit?,L400 (mJy kpc^2),L1400 (mJy kpc^2),S150 (mJy),u_S150 (mJy),S300 (mJy),u_S300 (mJy),S5000 (mJy),u_S5000 (mJy),S10000 (mJy),u_S10000 (mJy),Age (Yr),a,u_a,c,u_c,vb,u_vb,a1,u_a1,a2,u_a2,vc,u_vc,vpeak,u_vpeak,beta,u_beta,lps_a,lps_u_a,lps_b,lps_u_b,lps_c,lps_u_c,SMART
J1720-0212,0.47771534369243085,8.279757743407753e-17,2.093296799451,-3.6281e-16,66.98,201253475290.93927,2.0185466358165988e+23,2.998263480575716e+31,,high_frequency_cut_off_power_law,0.9895743954791987873,102.5,1408.0,8,True,124.3017261104968,5.882183269491307,59.17637213526898,11.164366433705988,30.53826946206203,2.8078025763752326,0.0,0.0,0.0,0.0,91415028.25422265,-0.7904045727133866,0.1570754566863588,0.03144040281515389,0.0020757384865353837,,,,,,,1545971888.3837519,54884517.428646564,,,,,,,,,,,False
J1720-1633,1.5656011480232308,5.797970945975383e-15,0.638732285846,-2.36545e-15,44.83,3048797370847.3613,1.0763655315925026e+26,5.964751816906665e+31,,simple_power_law,0.977938282123842928,147.5,1408.0,6,True,10.729111263498154,1.5243489235715943,50.64881301672369,7.9566463671013485,17.205345024964963,1.774393699665812,0.2149929632260365,0.0626422162390891,0.07303286868780488,0.0268865785788717,4278299.005166774,-1.5576716358100338,0.1153381621797106,0.008970723526420133,0.0008195683750031619,,,,,,,,,,,,,,,,,,,False
J1720-2933,0.6204483653468403,7.459988705904279e-16,1.611737665617,-1.93788e-15,42.64,688449177880.1266,1.5127830405019438e+24,1.2330508093830657e+32,,simple_power_law,0.8005131397307486685,147.5,1408.0,10,True,37.972697040167475,1.9003588881872606,330.33431039960595,12.869265039511186,62.99683158862654,1.6889079743205664,0.07557825151845,0.0020173921719771385,0.014413248133114094,0.0005597897111332974,13177514.779359283,-2.390575648385803,0.018113503103703854,0.02318714859963998,0.0004574592764106985,,,,,,,,,,,,,,,,,,,False
J1721-3532,0.2804238585494842,2.518617300090702e-14,3.56603038405,-3.202818e-13,496.82,2689295652502.6045,5.455961027647646e+23,4.508966789373259e+34,,high_frequency_cut_off_power_law,0.5102216051180834544,1360.0,17000.0,11,True,851.5268640411267,325.6950013099547,83.81264421408478,34.795186515232366,49.95017009719289,14.891550337424375,5.237964783244185,0.7726730547160445,2.498771340705378,0.4505539043803084,176408.21919520837,-0.7392999075808567,0.17435301756406035,0.006489416810199608,0.0013562816251270846,,,,,,,29554449007.544926,12168691368.368803,,,,,,,,,,,False
J1722-3207,0.4771579477894289,6.451987540894195e-16,2.095742100981,-2.8338e-15,126.064,561471632889.5221,5.611799330291772e+23,2.3445892565662208e+32,,low_frequency_turn_over_power_law,0.9428771244162015286,147.5,3100.0,14,True,532.5779971668572,33.470812930336706,368.94735008203423,17.53927861432208,110.09717427159133,6.843542834666695,0.18613085290922107,0.05728386065757674,0.034051443593850116,0.01692361176028992,11717492.365629802,-2.499943768145815,0.3618197028854617,0.03004010032905447,0.018013620986761864,,,,,,,,,44815661.7503915,2498736.191731211,0.7776517889511338,0.3213902182320827,,,,,,,False
J1722-3632,0.399183351758,4.4647e-15,2.505114493367543,-2.8018665180502284e-14,416.2,1350928393530.981,7.905646996266346e+23,2.7709887194471906e+33,,simple_power_law,0.9712236112419243561,640.0,3100.0,6,True,164.52358091033503,44.94231871759693,28.5158708221259,26.25574265584772,13.908004783751803,8.78458860841727,0.7544201258856822,0.4090065649317628,0.36795224614481814,0.3058641350375382,1416596.5355349644,-1.0358496222243607,0.4167163262885284,0.00280244351913402,4.6872146200378296e-05,,,,,,,,,,,,,,,,,,,False
J1722-3712,0.236179743432018,1.0862878420713136e-14,4.2340633683,-1.94742e-13,99.49,1620853491978.0156,1.9645339017502463e+23,3.2551927990897826e+34,,simple_power_law,0.8999745292753300596,350.0,3100.0,9,False,186.87131619465566,19.976432025772446,175.36291778889031,43.922487924245594,50.894971586442175,8.344484599476857,0.3357236500601019,0.0793771550635253,0.09743591088781499,0.03173089829561149,344479.803598745,-1.7847486775414396,0.13299890009144943,0.005518882374270822,0.000397027914215556,,,,,,,,,,,,,,,,,,,False
J1723-3659,0.20272489920793296,8.028497404798864e-15,4.93279317887,-1.95353e-13,254.4,1290983407728.89,9.895318272790197e+22,3.804282228969655e+34,,high_frequency_cut_off_power_law,0.9945024101251329629,325.0,3100.0,6,True,34.186311266722775,24.733314772626052,2.988758973866792,0.20423398727903716,2.8728093107244135,0.1918219407080222,0.0,0.0,0.0,0.0,400072.6464924407,-2.88484514054943e-14,0.22959763816252077,0.003104708637008943,0.00021682345189261284,,,,,,,4016452337.422839,252322333.90030265,,,,,,,,,,,False
J1724-3149,0.9482369741014413,7.247176073967642e-15,1.05458870231,-8.06e-15,400.8,2652728647756.3564,2.0808046582869997e+25,3.355659551164903e+32,,simple_power_law,0.99995483335705537264,1278.09,1460.04,5,True,1000.4701622056101,132.35211771994673,15.218809324321922,41.400439926925856,4.969652656815839,9.295245051148715,0.05290319782012331,0.08368993463894633,0.017275367080173583,0.042010530168236825,2073070.6827842505,-1.6146385646074646,1.2161295105177987,0.00042987472492348074,2.2850282213052826e-05,,,,,,,,,,,,,,,,,,,False
J1725-3546,1.032471199291008,1.4998574657531355e-14,0.9685500193,-1.407e-14,738.3,3982116356544.686,4.032140074437841e+25,5.379920874061583e+32,,simple_power_law,0.99992675420628518435,1276.62,1460.04,5,True,2449.6200399637896,16.403398586669876,5391.895264247149,10199.065938331316,337.89939714003145,439.39698546699447,0.004427156695089969,0.004876740170932565,0.00027744114175115136,0.00046961309246836735,1090671.57298713,-3.996126791279655,0.8495117085500103,0.0007924439738167788,3.417343989110046e-05,,,,,,,,,,,,,,,,,,,False
J1726-3530,1.1101324440295186,1.216751265695511e-12,0.90079341918,-9.87307e-13,718.0,37191036254926.664,4.6811277394862295e+26,3.511051159646038e+34,,simple_power_law,1.0,1360.0,3100.0,4,True,25.063303010353724,8.111605826687947,2.718753085858825,3.7193221083622783,1.4564422079351522,1.3834584891267812,0.11561721855033764,0.08882529837931213,0.061936406780236285,0.07343270264828594,14455.696642115994,-0.900496677306948,0.6045715110461194,0.00025768089820416636,6.337860113516406e-05,,,,,,,,,,,,,,,,,,,False
J1727-2739,1.2930999462602275,1.0699815707045482e-15,0.7733354277,-6.399e-16,146.0,1190293806694.5256,2.3677632860762885e+25,1.9536184730414075e+31,,broken_power_law,0.7722300473538440402,350.0,3100.0,9,True,92.80413910563598,51.69102916612297,4.4999872908283765,3.103116716293888,5.4630952979706775,1.557978195082301,0.23693361087956408,0.05830059403263651,0.056482165371804255,0.02127176883749686,19147930.10052917,,,0.007739191733281184,0.0049490375782432205,939903030.00176,231761946.20797646,0.2797976626679231,0.6533080926742192,-2.068615566867133,0.1883841437747782,,,,,,,,,,,,,False
J1728-0007,0.3860037238349235,1.1226558621092771e-15,2.590648582519,-7.53466e-15,41.09,666145425263.816,3.52477468140936e+23,7.706051408821553e+32,,simple_power_law,0.9046294835279552471,102.5,1369.0,6,True,16.36447884766377,1.3269635807658053,54.95473443677407,13.392490345100525,13.68789440898808,2.2888515983964823,0.048541200675900675,0.0074514206981588504,0.012090438360714098,0.002778856403253699,5447671.147613276,-2.0053432412148746,0.11172743369246863,0.0087687265552837,0.0012532950281757649,,,,,,,,,,,,,,,,,,,False
J1728-4028,0.8663425091382198,2.32670296373371e-16,1.154277886,-3.1e-16,231.0,454323563556.55646,2.7178279669851225e+24,1.4126409968644692e+31,,simple_power_law,0.99087091371975744014,1277.69,1460.07,6,True,1331.29389078322,42.41186484661932,414.91173209679266,565.9677461854326,61.629913116431126,57.64526571036586,0.026813979574071882,0.021612915591725654,0.003982879016470654,0.004917748043963343,58994933.89251564,-2.7511017892518272,0.6173723965822893,0.000952359368966572,2.4872147941441814e-05,,,,,,,,,,,,,,,,,,,False
J1730-2304,0.008122798048058056,2.0184027301002547e-20,123.1102871305625,-3.05912e-16,9.6257,409738448.5547272,2020279762114227.5,1.4867932964394526e+33,,high_frequency_cut_off_power_law,0.91113264386682335516,102.0,3100.0,19,False,10.463781974966166,1.4968058839043568,88.83206869124882,13.916871789390903,36.367116703822234,4.204292103688711,0.0,0.0,0.0,0.0,6376228440.537774,-1.2186894371502086,0.089509275551509,0.018586886719217894,0.0018934152857404095,,,,,,,3327880695.474038,239085710.8621447,,,,,,,,,,,False
J1730-3350,0.1394602112498516,8.48294149161151e-14,7.1705039813,-4.3616e-12,261.29,3480553978806.8784,8.685346655828672e+22,1.2346823848895368e+36,,simple_power_law,0.91088124334972764284,1360.0,8356.0,8,True,337.4811284201528,42.615405558888995,140.18606903343257,90.37650384268323,44.613710076702134,21.030442273505354,0.4277974378898699,0.1136352640880227,0.13614498927866336,0.059227054018640625,26047.730171299358,-1.6517839561483247,0.2532952669207752,0.000820400274134858,0.0001434570660335354,,,,,,,,,,,,,,,,,,,False
J1730-3353,3.270241803205151,2.1955770419786767e-14,0.30578778579,-2.053e-15,256.0,8574607543574.368,2.7589363193121597e+27,2.4783852760462485e+31,,simple_power_law,0.99991224234507836144,1278.02,1460.04,5,True,766.6229528691883,4.392336505902198,3644.818711634335,9165.72227674697,209.5328149268532,361.1178118003891,0.0019342088716329383,0.002884104995012145,0.00011119352198123858,0.0002537788084177741,2359919.680606672,-4.120598951480141,1.1329890096099522,0.00040601152003645505,2.1828276300429742e-05,,,,,,,,,,,,,,,,,,,False
J1731-4744,0.8298287852354905,1.6362613497557028e-13,1.20506786194,-2.37616e-13,123.056,11791540911315.418,6.199031973633162e+25,1.1304384524109899e+34,,low_frequency_turn_over_power_law,0.9999995494895672632,133.0,3100.0,16,True,122.88153708734168,11.51113948600764,308.0510114636995,8.84822218259042,365.84519865477534,12.468503329905484,1.6729358917606387,0.41895299888276233,0.3934186751803459,0.12124522461611299,80352.95651601498,-2.089726513458507,0.08372612000343294,0.12211432869423114,0.009966315521387721,,,,,,,,,214713217.00098547,2478995.7282236665,2.0999999988265374,0.29556565713105654,,,,,,,False
J1732-4128,0.6279806844,1.2838e-14,1.5924056660364379,-3.255403302747792e-14,195.3,2873239358452.2427,6.546339004111348e+24,2.0465306377898165e+33,,simple_power_law,0.90857786485870728477,400.0,1459.52,8,False,581.6966066398687,52.74990183321825,72.77919715614101,43.89494856964263,19.284633049266514,7.997455163119404,0.08791403596754988,0.03088719647296563,0.023294979743688517,0.012572678259763178,775023.6435886119,-1.9160744421486438,0.2718845823346039,0.003215576001988015,0.0005177074655189388,,,,,,,,,,,,,,,,,,,False
J1733-2228,0.8716828329861209,4.2703259857297596e-17,1.147206256861,-5.6201e-17,41.14,195235927264.61826,1.1896605104629003e+24,2.545336977879681e+30,,high_frequency_cut_off_power_law,0.70490557124037145353,350.0,1408.0,8,True,28.718138789609544,4.3799899061413985,28.502836559840816,3.084637574510915,25.512953197483377,2.705060536280007,0.0,0.0,0.0,0.0,323417489.0857354,-9.329429589977067e-14,0.3820526547544447,0.031492719922192075,0.003463913236891318,,,,,,,1579963970.4364347,26837621.701642036,,,,,,,,,,,False
J1733-3322,1.245914634016575,4.1027375565033414e-15,0.80262320764,-2.643e-15,524.0,2287868138561.566,4.070836673243084e+25,8.3746875491735e+31,,simple_power_law,0.9922737853518867057,1342.75,3100.0,6,True,442.2356280583034,19.85203926242118,279.776812035869,623.9652333397817,50.24052326733216,77.3209847545664,0.04721755417140818,0.05983373325707343,0.008479025161924484,0.016605140014785223,4811501.0755342245,-2.4773530011310108,0.9918330504540755,0.00043502693113850954,0.00016261205342607533,,,,,,,,,,,,,,,,,,,False
J1733-3716,0.33759499958440387,1.504459212394844e-14,2.9621291821,-1.320044e-13,153.18,2280542604196.612,8.072611145086647e+23,1.5436617352828208e+34,,simple_power_law,0.92629629445704331214,640.0,3100.0,7,True,71.24976206213515,34.123101890432864,12.778894130258575,6.755527587383194,8.503263166865745,3.177806195928089,1.6275572288811093,0.448704403219009,1.0830003985666308,0.46511465886838416,355534.39748554793,-0.5876744990705158,0.22590712107200286,0.0034266858421885087,0.00023285526175985502,,,,,,,,,,,,,,,,,,,False
J1733-4005,0.5617783290770884,3.624291728481091e-15,1.78006154428,-1.1484e-14,317.8,1443923029993.4814,2.355194707378094e+24,8.070267653671423e+32,,simple_power_law,0.999955874705298009,1276.84,1460.04,5,True,13603.501848010714,216.21456672349584,942.3902697810594,1112.5025116056765,95.27591450139685,77.1514528512506,0.008697183835609556,0.0060558182294459684,0.000879287668915532,0.0009382054032471589,2455884.1226715706,-3.306141187501425,0.5341728268383845,0.0006354985080777247,1.5503733738746726e-05,,,,,,,,,,,,,,,,,,,False
J1734-0212,0.839394324968405,4.2100233424818145e-16,1.191335192834,-5.9752e-16,65.05,601554866533.6921,3.273114197672467e+24,2.8102577519622314e+31,,simple_power_law,1.0,102.5,1369.0,4,True,7.2006583889130615,0.8622297361415938,11.73439083593585,4.682519093599548,3.6262817515238486,0.9879329699148439,0.03086240763416508,0.008120003959067024,0.00953741759385821,0.0037155967704582673,31589849.884913396,-1.6941800218415826,0.18562498248508807,0.0024892628269445344,0.0005783876063829377,,,,,,,,,,,,,,,,,,,False
J1734-3333,1.1693406847365546,2.279412527998657e-12,0.855182765,-1.66702e-12,578.0,52243465061555.016,7.68498425707694e+26,5.628069952055316e+34,,simple_power_law,0.99329989546949570833,1360.0,3100.0,6,False,23.96369877525806,11.0032691483261,2.214857783882971,1.0961675043215573,1.4398407098584973,0.545791459053227,0.250711290551179,0.024807954707021056,0.1629830705987321,0.03459908821043179,8128.008828437596,-0.621304851663042,0.16755753949278013,0.00043583334990378634,2.7808577558318217e-05,,,,,,,,,,,,,,,,,,,False
J1735-0724,0.4193349661853239,1.214734592783413e-15,2.384728392905,-6.90811e-15,73.512,722222836757.6804,4.899392991160849e+23,6.503661116500101e+32,,high_frequency_cut_off_power_law,0.9988815204684865501,102.5,1408.0,8,True,789.3885366063629,103.06395947474097,23.359348771366307,8.46587788857785,19.739522663224577,3.186435146135367,0.0,0.0,0.0,0.0,5469475.929522096,-0.08174230746918444,0.29996743363966927,0.02393919161327509,0.002164086845842952,,,,,,,1569098833.7396572,73511082.29259193,,,,,,,,,,,False
J1735-3258,0.35097173145091837,2.6004404358307034e-14,2.84923231813,-2.11107e-13,758.0,3057098997863.246,1.215944477586418e+24,2.3745987378383995e+34,,simple_power_law,1.0,1360.0,3100.0,4,True,10.792857840674888,10.06832131461643,0.46063117785078456,0.3510947245749565,0.44325662131104504,0.2487776199314806,0.3792096902606433,0.11538860295039793,0.3649062724273308,0.1820703199909765,213841.1419315151,-0.05546988126187081,0.294571472039449,0.0003984002742767631,4.752684159479764e-05,,,,,,,,,,,,,,,,,,,False
J1736-2457,2.6422234390449013,3.4278402486025886e-15,0.378469127638,-4.91e-16,169.4,3045404854294.9233,5.16822586904225e+26,7.336208875183661e+30,,high_frequency_cut_off_power_law,0.9978989007497927055,350.0,1460.04,6,True,90.87422335288828,17.32904320272785,8.06111379638096,4.609582724225733,5.462922611720896,2.022956506589509,0.0,0.0,0.0,0.0,12212793.229625126,-0.4309563402560167,0.30127927035942603,0.0044682610258896535,0.0006118115741393657,,,,,,,1886309409.4471552,105056476.70650268,,,,,,,,,,,False
J1736-2843,6.445036086110556,2.999078988921497e-14,0.15515816927,-7.22e-16,331.0,14068785464319.12,3.4651376750800126e+28,4.4225380788437565e+30,,simple_power_law,0.99995332093308031407,1277.32,1460.78,5,True,2172.8898014414826,39.956496803963574,457.57275859391063,844.9052734868854,50.14696027947776,63.53814485457521,0.006350848961640399,0.006902569155268276,0.0006960112127282175,0.001159746849933788,3404893.139121696,-3.189767006574957,0.8329661669079509,0.00039843178778914184,1.5167690463644063e-05,,,,,,,,,,,,,,,,,,,False
J1737-3102,0.7686722733910539,3.733389443833249e-14,1.30094454375,-6.3186e-14,280.0,5420910460499.562,2.265080854787382e+25,3.2451844317791415e+33,,simple_power_law,0.99995658572798362673,1275.83,1460.04,5,True,163.74511648640404,7.637535535833358,139.10186459427726,230.96697867181433,25.5140035189773,29.09779712571255,0.02613261360067081,0.025386379436158093,0.004793232623533212,0.007148413507965478,326215.0234508581,-2.4467805569571275,0.7480008824016476,0.0006264709337750689,1.969512238517119e-05,,,,,,,,,,,,,,,,,,,False
J1737-3137,0.45043236999367015,1.3875600590567655e-13,2.2200891113,-6.839e-13,488.1,8000012581810.879,6.726161286237607e+24,5.994082929696962e+34,,simple_power_law,0.9322123227501768472,1278.5,3100.0,8,True,206.00934818815105,16.764940005898232,84.77665729633736,34.229551044248936,21.15777495809486,5.965737365917103,0.07563857300187071,0.016908935639801954,0.018877176297845733,0.006510384548432685,51433.234912884844,-2.0024791672666216,0.17708201134573975,0.0004782031411090519,3.3712086515939464e-05,,,,,,,,,,,,,,,,,,,False
J1737-3555,0.397584746441,6.1214e-15,2.5151870361012354,-3.872499149077611e-14,89.41,1578665852316.022,9.127822466715322e+23,3.845221426332851e+33,,simple_power_law,0.90967670507996500895,606.0,3100.0,9,True,21.55336954837569,4.508405364078848,11.843011338629116,6.005691343447162,4.983135134049458,1.7085219745469105,0.14843048352295055,0.05699168539727479,0.06245448359866064,0.03430748790716926,1029070.1766541022,-1.2489103605750542,0.24581123908299884,0.000747268583157539,9.090948799818284e-05,,,,,,,,,,,,,,,,,,,False
J1738+0333,0.005850095859775686,2.4119918667363563e-20,170.93736991146392,-7.04774e-16,33.77312,380118834.584775,700158174917458.1,4.756052371723059e+33,ELL1,simple_power_law,1.0,149.0,2100.0,4,True,5.755785237549729,0.5986174112151825,15.65729173242445,3.8573410080870048,4.475614437828942,0.7749897599210944,0.02775662132528755,0.008810017314992665,0.007934190489121813,0.003235758272910635,3842847769.961448,-1.80667702639334,0.14072335977688466,0.0014521090691945516,0.00019816215836887063,,,,,,,,,,,,,,,,,,,False
J1738-2330,1.9788474316296447,8.559236859229056e-15,0.505344668829,-2.1858e-15,96.6,4164603468351.9976,2.9689194747859633e+26,4.360716436261096e+31,,high_frequency_cut_off_power_law,0.84386034660430453425,350.0,1460.04,6,True,51.798206379512884,8.37465532751122,11.807630776826075,21.65362375160302,7.87144122837223,9.426648529670508,0.0,0.0,0.0,0.0,3663053.8572158315,-0.4470622509086929,0.893572786979454,0.006410634793328287,0.0025269308228736253,,,,,,,1794824472.035491,154830930.67089653,,,,,,,,,,,False
